"di_id","wb_wdi_country_code","year","value"
"KN","KNA",2010,675878296.296296
"KN","KNA",2013,765498666.666667
"KN","KNA",2012,712778296.296296
"KN","KNA",2011,727695925.925926
"KN","KNA",2006,603878222.222222
"KN","KNA",2005,508029333.333333
"KN","KNA",2004,463660000
"KN","KNA",2003,422049456.864272
"KN","KNA",2002,445019056.09313
"KN","KNA",2001,426458273.087903
"KN","KNA",2000,390377562.747933
"KN","KNA",1999,361500389.278167
"KN","KNA",1998,339594520.446372
"KN","KNA",1997,337636599.562526
"KN","KNA",2009,689307851.851852
"KN","KNA",2008,704804148.148148
"KN","KNA",2007,643064000
"KN","KNA",1980,68215444.4444444
"KN","KNA",1979,57000370.3703704
"KN","KNA",1965,
"KN","KNA",1964,
"KN","KNA",1963,
"KN","KNA",1975,
"KN","KNA",1974,
"KN","KNA",1973,
"KN","KNA",1972,
"KN","KNA",1971,
"KN","KNA",1970,
"KN","KNA",1969,
"KN","KNA",1968,
"KN","KNA",1967,
"KN","KNA",1966,
"KN","KNA",1992,218745629.62963
"KN","KNA",1991,202873555.555556
"KN","KNA",1990,204281185.185185
"KN","KNA",1962,
"KN","KNA",1961,
"KN","KNA",1960,
"KN","KNA",1986,123583370.37037
"KN","KNA",1985,104760703.703704
"KN","KNA",1984,96198444.4444444
"KN","KNA",1996,303154074.074074
"KN","KNA",1995,288740407.407407
"KN","KNA",1994,264559851.851852
"KN","KNA",1993,237776000
"KN","KNA",1988,161623518.518519
"KN","KNA",1987,138876000
"KN","KNA",1982,85381407.4074074
"KN","KNA",1989,175961444.444444
"KN","KNA",1983,86300481.4814815
"KN","KNA",1981,80026037.037037
"KR","KOR",2012,1235358697269.38
"KR","KOR",2011,1209545570161.51
"KR","KOR",2013,1314920387935.22
"KR","KOR",1974,19538408287.3884
"KR","KOR",1973,13847158063.8682
"KR","KOR",1972,10859019063.8601
"KR","KOR",2014,1415782904738.71
"KR","KOR",2010,1095599453662.05
"KR","KOR",2009,899800145661.861
"KR","KOR",2008,1002148366307.89
"KR","KOR",1971,9958231312.11292
"KR","KOR",2006,1008018617696.76
"KR","KOR",2005,891117779838.958
"KR","KOR",2004,763313921000.245
"KR","KOR",2007,1119272132702.11
"KR","KOR",1975,21512603305.7851
"KR","KOR",2001,529397671554.388
"KR","KOR",2000,557592045695.692
"KR","KOR",1999,479597247690.988
"KR","KOR",1998,369093289759.105
"KR","KOR",1997,554065847428.229
"KR","KOR",1996,595590154764.125
"KR","KOR",1995,553648138784.083
"KR","KOR",1994,454028626548.012
"KR","KOR",1993,385427759851.496
"KR","KOR",1992,349335169410.107
"KR","KOR",1991,325179382286.766
"KR","KOR",2003,677887899564.455
"KR","KOR",2002,606561158669.64
"KR","KOR",2017,1530806565957.61
"KR","KOR",2016,1418615579317.18
"KR","KOR",2015,1386529373672.54
"KR","KOR",1986,112977139939.872
"KR","KOR",1985,98010965265.1663
"KR","KOR",1970,9153464708.91293
"KR","KOR",1969,7866914214.32537
"KR","KOR",1968,6277498644.49666
"KR","KOR",1967,4996710039.92311
"KR","KOR",1966,4009950615.46399
"KR","KOR",1965,3164189189.18919
"KR","KOR",1964,3495227170.5934
"KR","KOR",1963,4023707783.49147
"KR","KOR",1962,2845934022.82316
"KR","KOR",1961,2446887280.51337
"KR","KOR",1960,3993359186.88059
"KR","KOR",1982,77008124965.804
"KR","KOR",1981,71358677297.6227
"KR","KOR",1984,95132757636.6659
"KR","KOR",1983,86022429906.542
"KR","KOR",1978,51795867768.595
"KR","KOR",1990,278928874194.642
"KR","KOR",1980,64342228734.1751
"KR","KOR",1979,66382024793.3884
"KR","KOR",1987,144283404451.901
"KR","KOR",1989,242681023441.456
"KR","KOR",1988,195330498858.463
"KR","KOR",1977,38123347107.438
"KR","KOR",1976,29625826446.281
"KW","KWT",1989,32345131381.8924
"KW","KWT",1990,25718750347.2222
"KW","KWT",2017,139107484338.938
"KW","KWT",2014,178272312016.866
"KW","KWT",2013,187415951339.915
"KW","KWT",2016,124178748758.689
"KW","KWT",2015,127258889996.677
"KW","KWT",2010,123881050942.08
"KW","KWT",2009,115281445448.228
"KW","KWT",2012,186767031797.07
"KW","KWT",2011,163207936231.884
"KW","KWT",1993,27768211589.404
"KW","KWT",1992,25100545330.6067
"KW","KWT",1991,16422793527.9634
"KW","KWT",1979,27904848408.1042
"KW","KWT",1978,18107234460.1963
"KW","KWT",1977,15902301814.3754
"KW","KWT",1976,14639876538.9877
"KW","KWT",1988,27584229390.681
"KW","KWT",1987,27762109795.479
"KW","KWT",1986,25412251548.5203
"KW","KWT",1985,26056847739.3617
"KW","KWT",1984,26661939209.7264
"KW","KWT",1983,25874442538.5935
"KW","KWT",1982,27514067384.5085
"KW","KWT",1981,32721662840.7461
"KW","KWT",1980,33485754716.9811
"KW","KWT",2005,87979452054.7945
"KW","KWT",2004,64628435697.3193
"KW","KWT",2003,51238255033.5571
"KW","KWT",2002,41461006910.1678
"KW","KWT",1975,12796552068.9655
"KW","KWT",1974,12046384720.3274
"KW","KWT",1973,4255225893.4592
"KW","KWT",1972,3351778656.12648
"KW","KWT",1971,3133389778.1522
"KW","KWT",1970,2383926071.12854
"KW","KWT",2008,158138353794.643
"KW","KWT",2007,127037297677.692
"KW","KWT",2006,112515506547.209
"KW","KWT",1967,2055446653.59843
"KW","KWT",1966,1909829179.50154
"KW","KWT",1965,1654998599.83198
"KW","KWT",1964,
"KW","KWT",2001,39791327029.6707
"KW","KWT",2000,44410039113.4289
"KW","KWT",1999,35233245729.3036
"KW","KWT",1998,31807742782.1522
"KW","KWT",1997,36633696010.5506
"KW","KWT",1996,36673346693.3868
"KW","KWT",1995,32074396782.8418
"KW","KWT",1994,28016834680.1347
"KW","KWT",1968,2220666479.9776
"KW","KWT",1963,
"KW","KWT",1962,
"KW","KWT",1961,
"KW","KWT",1960,
"KW","KWT",1969,2352282273.87286
"LA","LAO",2001,1699625816.62537
"LA","LAO",2000,1660408278.86519
"LA","LAO",2002,1693883046.63419
"LA","LAO",1962,
"LA","LAO",2003,1909955902.16813
"LA","LAO",1999,1431637113.36748
"LA","LAO",1998,1243177349.13798
"LA","LAO",1961,
"LA","LAO",1960,
"LA","LAO",1995,1757533989.11382
"LA","LAO",1994,1541794966.48878
"LA","LAO",1997,1704582553.2945
"LA","LAO",1996,1866668529.67362
"LA","LAO",1964,
"LA","LAO",1963,
"LA","LAO",1989,714046821.093797
"LA","LAO",1988,598961269.297879
"LA","LAO",1987,1087273103.69639
"LA","LAO",1986,1776842041.05263
"LA","LAO",1985,2366666615.55556
"LA","LAO",1984,1757142805.71429
"LA","LAO",1983,
"LA","LAO",1982,
"LA","LAO",1981,
"LA","LAO",1993,1327748654.65969
"LA","LAO",1992,1127806944.61513
"LA","LAO",1991,1028087972.31085
"LA","LAO",1990,865559856.1639
"LA","LAO",1976,
"LA","LAO",1975,
"LA","LAO",1974,
"LA","LAO",1973,
"LA","LAO",1972,
"LA","LAO",1971,
"LA","LAO",1970,
"LA","LAO",1969,
"LA","LAO",1968,
"LA","LAO",1967,
"LA","LAO",1966,
"LA","LAO",1965,
"LA","LAO",2005,2669821117.22382
"LA","LAO",2004,2269398119.8821
"LA","LAO",2017,15963616763.008
"LA","LAO",2016,15126206069.1419
"LA","LAO",2015,13750434284.4077
"LA","LAO",2014,12683089749.1568
"LA","LAO",2013,11299712544.3671
"LA","LAO",2012,9583003017.28667
"LA","LAO",2011,8156454576.93627
"LA","LAO",2010,6675875806.53202
"LA","LAO",2009,5667859296.01938
"LA","LAO",1980,
"LA","LAO",1979,
"LA","LAO",1978,
"LA","LAO",1977,
"LA","LAO",2008,5188404597.38446
"LA","LAO",2007,4075389986.96086
"LA","LAO",2006,3262364203.29169
"LB","LBN",1981,
"LB","LBN",2016,48715375982.1559
"LB","LBN",1980,
"LB","LBN",1979,
"LB","LBN",2017,51893552948.9884
"LB","LBN",2012,43661565281.7247
"LB","LBN",2015,48854356463.2836
"LB","LBN",2014,47248453749.1211
"LB","LBN",2013,45801226807.5622
"LB","LBN",2008,29660150570.0166
"LB","LBN",2007,25618642472.7695
"LB","LBN",2006,22199847466.7993
"LB","LBN",2005,21292192441.7247
"LB","LBN",2004,20331116885.1078
"LB","LBN",2003,16761618739.6352
"LB","LBN",2002,18281838805.9701
"LB","LBN",2001,17575751243.7811
"LB","LBN",2000,17581364842.4544
"LB","LBN",1999,17599056368.4307
"LB","LBN",2011,39836274163.2504
"LB","LBN",2010,37910726628.1924
"LB","LBN",2009,35251418070.2487
"LB","LBN",1983,
"LB","LBN",1982,
"LB","LBN",1969,
"LB","LBN",1968,
"LB","LBN",1967,
"LB","LBN",1966,
"LB","LBN",1978,
"LB","LBN",1977,
"LB","LBN",1976,
"LB","LBN",1975,
"LB","LBN",1974,
"LB","LBN",1973,
"LB","LBN",1972,
"LB","LBN",1971,
"LB","LBN",1970,
"LB","LBN",1996,14089217339.4425
"LB","LBN",1995,12210795535.8949
"LB","LBN",1994,9925908037.20017
"LB","LBN",1993,7775178755.97234
"LB","LBN",1965,
"LB","LBN",1964,
"LB","LBN",1963,
"LB","LBN",1962,
"LB","LBN",1961,
"LB","LBN",1960,
"LB","LBN",1986,
"LB","LBN",1998,17394179001.4326
"LB","LBN",1997,16069867489.4446
"LB","LBN",1992,5788382075.03547
"LB","LBN",1991,4825088503.02781
"LB","LBN",1990,3460782102.57967
"LB","LBN",1989,3408013973.73407
"LB","LBN",1988,
"LB","LBN",1987,
"LB","LBN",1985,
"LB","LBN",1984,
"LR","LBR",2010,1113297000
"LR","LBR",2009,1010547300
"LR","LBR",2003,263100100
"LR","LBR",2002,379200400
"LR","LBR",2008,690440500
"LR","LBR",2013,1645006500
"LR","LBR",2012,1473530000
"LR","LBR",2011,1420555200
"LR","LBR",1969,324857500
"LR","LBR",1968,294674800
"LR","LBR",1967,276346100
"LR","LBR",2007,584827100
"LR","LBR",2006,452028800
"LR","LBR",2005,394400200
"LR","LBR",2004,308400200
"LR","LBR",1990,
"LR","LBR",1989,587200000
"LR","LBR",2001,364500300
"LR","LBR",2000,427664600
"LR","LBR",1999,334400000
"LR","LBR",1998,320900000
"LR","LBR",1997,262700000
"LR","LBR",1996,
"LR","LBR",1995,
"LR","LBR",1994,
"LR","LBR",1993,
"LR","LBR",1992,
"LR","LBR",1991,
"LR","LBR",2017,1855110103.16569
"LR","LBR",2016,1.82e+09
"LR","LBR",2015,1.754e+09
"LR","LBR",2014,1.68e+09
"LR","LBR",1972,393724600
"LR","LBR",1971,361573400
"LR","LBR",1970,342615500
"LR","LBR",1985,807674200
"LR","LBR",1984,807290400
"LR","LBR",1983,757509900
"LR","LBR",1982,885728300
"LR","LBR",1966,258088200
"LR","LBR",1965,243728700
"LR","LBR",1964,231554300
"LR","LBR",1963,197417300
"LR","LBR",1962,189244800
"LR","LBR",1961,181412800
"LR","LBR",1960,187371800
"LR","LBR",1987,789700000
"LR","LBR",1986,745235500
"LR","LBR",1981,913861500
"LR","LBR",1980,929599600
"LR","LBR",1979,897878400
"LR","LBR",1978,794985500
"LR","LBR",1977,738632300
"LR","LBR",1976,645868700
"LR","LBR",1988,844500000
"LR","LBR",1974,523213200
"LR","LBR",1973,415910300
"LR","LBR",1975,614915300
"LY","LBY",2015,30462986161.2871
"LY","LBY",2016,33008665127.0259
"LY","LBY",1977,
"LY","LBY",1976,
"LY","LBY",2017,51792793256.6119
"LY","LBY",1974,
"LY","LBY",1973,
"LY","LBY",1972,
"LY","LBY",1975,
"LY","LBY",1970,
"LY","LBY",1969,
"LY","LBY",1968,
"LY","LBY",1971,
"LY","LBY",1966,
"LY","LBY",1965,
"LY","LBY",1964,
"LY","LBY",1963,
"LY","LBY",1962,
"LY","LBY",1961,
"LY","LBY",1960,
"LY","LBY",2000,
"LY","LBY",1999,
"LY","LBY",1998,
"LY","LBY",1997,
"LY","LBY",1996,
"LY","LBY",1967,
"LY","LBY",1981,
"LY","LBY",1980,
"LY","LBY",1979,
"LY","LBY",1978,
"LY","LBY",2004,32876307692.3077
"LY","LBY",2003,26804062500
"LY","LBY",2002,20746889763.7795
"LY","LBY",2014,41724850675.8881
"LY","LBY",2013,65088464260.4388
"LY","LBY",2012,79944519299.358
"LY","LBY",2011,34754942002.9407
"LY","LBY",2010,74744237448.6896
"LY","LBY",2009,63603510171.5197
"LY","LBY",2008,87845701209.5456
"LY","LBY",2007,68348645651.8296
"LY","LBY",2006,55877359926.9184
"LY","LBY",2005,47044214307.5512
"LY","LBY",1991,
"LY","LBY",1990,
"LY","LBY",1989,
"LY","LBY",2001,
"LY","LBY",1987,
"LY","LBY",1986,
"LY","LBY",1985,
"LY","LBY",1984,
"LY","LBY",1983,
"LY","LBY",1995,
"LY","LBY",1994,
"LY","LBY",1993,
"LY","LBY",1992,
"LY","LBY",1982,
"LY","LBY",1988,
"LC","LCA",1996,627896185.185185
"LC","LCA",1997,640897740.740741
"LC","LCA",1975,
"LC","LCA",1995,601456925.925926
"LC","LCA",1998,695258592.592593
"LC","LCA",2001,696824000
"LC","LCA",2000,739559222.222222
"LC","LCA",1999,734012592.592593
"LC","LCA",1983,196528777.777778
"LC","LCA",1982,181454000
"LC","LCA",1994,566642592.592592
"LC","LCA",1993,541088925.925926
"LC","LCA",1992,538120666.666667
"LC","LCA",1991,484105666.666667
"LC","LCA",1990,457769851.851852
"LC","LCA",1989,404925518.518519
"LC","LCA",1988,355726259.259259
"LC","LCA",1987,314961962.962963
"LC","LCA",1986,284874888.888889
"LC","LCA",1985,237976703.703704
"LC","LCA",1984,215963037.037037
"LC","LCA",1970,
"LC","LCA",1969,
"LC","LCA",1981,165870111.111111
"LC","LCA",1980,144141370.37037
"LC","LCA",1979,121935518.518519
"LC","LCA",1978,99594111.1111111
"LC","LCA",1977,84750296.2962963
"LC","LCA",1976,
"LC","LCA",2017,1593433925.92593
"LC","LCA",1974,
"LC","LCA",1973,
"LC","LCA",1972,
"LC","LCA",1971,
"LC","LCA",2013,1452114666.66667
"LC","LCA",2012,1399090111.11111
"LC","LCA",1968,
"LC","LCA",1967,
"LC","LCA",1966,
"LC","LCA",1965,
"LC","LCA",1964,
"LC","LCA",1963,
"LC","LCA",1962,
"LC","LCA",1961,
"LC","LCA",1960,
"LC","LCA",2015,1538084370.37037
"LC","LCA",2014,1452721037.03704
"LC","LCA",2009,1217813777.77778
"LC","LCA",2008,1210341629.62963
"LC","LCA",2011,1417836592.59259
"LC","LCA",2010,1342400777.77778
"LC","LCA",2005,878697444.444444
"LC","LCA",2004,824116851.851852
"LC","LCA",2007,1209517777.77778
"LC","LCA",2006,1079701037.03704
"LC","LCA",2016,1548917703.7037
"LC","LCA",2002,712024777.777778
"LC","LCA",2003,773000370.37037
"LI","LIE",2014,5373886466.92862
"LI","LIE",2013,5110583665.98339
"LI","LIE",2016,
"LI","LIE",2015,5227933028.39308
"LI","LIE",1974,190670716.970999
"LI","LIE",2012,3807827663.4318
"LI","LIE",2011,4532319819.81982
"LI","LIE",2010,4285933454.78953
"LI","LIE",1973,163096720.171891
"LI","LIE",2008,4569661157.78783
"LI","LIE",2007,4120459846.71776
"LI","LIE",2006,3506859148.1895
"LI","LIE",2009,3869313482.21671
"LI","LIE",2017,
"LI","LIE",2003,2627236949.58046
"LI","LIE",2002,2372898755.29321
"LI","LIE",2001,2241052382.08106
"LI","LIE",2000,2434805779.25154
"LI","LIE",1999,2575822127.54627
"LI","LIE",1998,2437370671.8168
"LI","LIE",1997,2259156273.68566
"LI","LIE",1996,2461267394.82201
"LI","LIE",1995,2386986215.64482
"LI","LIE",1994,1914846676.90283
"LI","LIE",1993,1644529845.69572
"LI","LIE",2005,3126084163.18664
"LI","LIE",2004,2858142340.16888
"LI","LIE",1977,298312918.660287
"LI","LIE",1976,267840014.402304
"LI","LIE",1975,242179483.206136
"LI","LIE",1963,
"LI","LIE",1962,
"LI","LIE",1961,
"LI","LIE",1960,
"LI","LIE",1972,122808074.989527
"LI","LIE",1971,103097268.922809
"LI","LIE",1970,88559570.0891836
"LI","LIE",1969,
"LI","LIE",1968,
"LI","LIE",1967,
"LI","LIE",1966,
"LI","LIE",1965,
"LI","LIE",1964,
"LI","LIE",1989,1100872608.35014
"LI","LIE",1988,1141916216.77031
"LI","LIE",1987,1034862057.40343
"LI","LIE",1986,766054533.325921
"LI","LIE",1985,520042977.493793
"LI","LIE",1984,494033238.285739
"LI","LIE",1983,515084226.573293
"LI","LIE",1982,513173668.915924
"LI","LIE",1981,502920171.06201
"LI","LIE",1980,525569851.405383
"LI","LIE",1992,1603338998.71995
"LI","LIE",1991,1458804463.04045
"LI","LIE",1990,1397189317.59286
"LI","LIE",1979,494586936.909845
"LI","LIE",1978,429456152.12528
"LK","LKA",1993,10339859271.5232
"LK","LKA",1992,9680880675.33653
"LK","LKA",1976,3056361474.4352
"LK","LKA",1975,3369329529.24394
"LK","LKA",1991,8925839980.66232
"LK","LKA",1990,7973539690.4643
"LK","LKA",1972,2352093802.34506
"LK","LKA",1971,2158178752.10793
"LK","LKA",1974,3230375939.84962
"LK","LKA",1973,2622500000
"LK","LKA",1996,13701791206.803
"LK","LKA",1995,12859512195.122
"LK","LKA",1994,11645649534.6014
"LK","LKA",1979,3358445728.96596
"LK","LKA",1978,2501281229.98078
"LK","LKA",1977,3523788049.60541
"LK","LKA",1989,6936477115.11789
"LK","LKA",1988,6961175730.90223
"LK","LKA",1987,6653634510.86957
"LK","LKA",1986,6378443968.59386
"LK","LKA",1985,5953387334.31517
"LK","LKA",1984,5870951257.86164
"LK","LKA",1983,5141478963.02592
"LK","LKA",1982,4817779913.50312
"LK","LKA",1981,4391688311.68831
"LK","LKA",1980,4067150635.20871
"LK","LKA",1966,1750630252.10084
"LK","LKA",1965,1683403361.34454
"LK","LKA",1964,1306652050.42017
"LK","LKA",2017,84837588818.1026
"LK","LKA",2016,79581618354.1695
"LK","LKA",2015,78533764896.2778
"LK","LKA",2014,77551148897.0588
"LK","LKA",2013,72543095035.2413
"LK","LKA",2012,67222366771.1599
"LK","LKA",1970,2142184873.94958
"LK","LKA",1969,1953613445.37815
"LK","LKA",1968,1771260504.20168
"LK","LKA",1967,1855555555.55556
"LK","LKA",2008,39745684482.5995
"LK","LKA",2007,31998137768.9387
"LK","LKA",2006,27878568680.2616
"LK","LKA",1963,1223818201.68067
"LK","LKA",1962,1438767407.40741
"LK","LKA",1961,1407026659.66387
"LK","LKA",1960,1406432689.07563
"LK","LKA",2000,16016130112.9723
"LK","LKA",1999,15373003963.7599
"LK","LKA",1998,15545384018.6191
"LK","LKA",1997,14917511442.6174
"LK","LKA",2010,56110843799.7523
"LK","LKA",2009,41582547416.0432
"LK","LKA",2004,20457644035.9719
"LK","LKA",2003,18710453791.9602
"LK","LKA",2002,16285197574.7439
"LK","LKA",2005,24106796019.9005
"LK","LKA",2011,64638373880.7995
"LK","LKA",2001,15467999433.7511
"LS","LSO",1986,587684113.785558
"LS","LSO",1985,501633283.977206
"LS","LSO",1987,738946611.001965
"LS","LSO",1974,239293598.233996
"LS","LSO",1973,163976945.244957
"LS","LSO",1984,665548430.827628
"LS","LSO",1971,98154362.4161074
"LS","LSO",1970,88478230.4353913
"LS","LSO",1969,83466330.6733865
"LS","LSO",1972,107844412.644725
"LS","LSO",1967,74100517.9896402
"LS","LSO",1966,71818563.6287274
"LS","LSO",1965,54878902.4219516
"LS","LSO",1968,77824443.5111298
"LS","LSO",1976,286223551.057958
"LS","LSO",1975,250896146.044625
"LS","LSO",1989,815061120.219621
"LS","LSO",1988,810086430.613591
"LS","LSO",2014,2893218475.51012
"LS","LSO",2013,2877546230.82057
"LS","LSO",2012,3093476419.00122
"LS","LSO",1983,769317296.472489
"LS","LSO",1982,695034905.139068
"LS","LSO",1981,724558404.558405
"LS","LSO",1980,694786851.566513
"LS","LSO",1979,503800475.059382
"LS","LSO",1978,444342226.310947
"LS","LSO",1977,358900643.974241
"LS","LSO",2017,2957386291.42854
"LS","LSO",2016,2591115604.39516
"LS","LSO",2015,2785292085.27679
"LS","LSO",1960,34579308.4138317
"LS","LSO",2000,1130529943.22603
"LS","LSO",1999,1195118454.86537
"LS","LSO",2011,3297587555.60452
"LS","LSO",2010,3023141288.31339
"LS","LSO",2009,2418142110.2942
"LS","LSO",2008,2496418825.35225
"LS","LSO",2007,2483038578.36319
"LS","LSO",2006,2243386088.75434
"LS","LSO",1964,51938961.2207756
"LS","LSO",1963,47039059.2188156
"LS","LSO",1962,41859162.8167437
"LS","LSO",1961,35699286.0142797
"LS","LSO",2002,1123290825.08752
"LS","LSO",2001,1194386614.16408
"LS","LSO",1995,1339138788.56387
"LS","LSO",1998,1192068339.27247
"LS","LSO",1997,1321655186.63194
"LS","LSO",1996,1266690740.35308
"LS","LSO",1991,1079640060.84091
"LS","LSO",1994,1207496873.9439
"LS","LSO",1993,1167632708.02093
"LS","LSO",1992,1211778681.62693
"LS","LSO",1990,957269702.005952
"LS","LSO",2003,1654878422.14496
"LS","LSO",2005,2183409541.93072
"LS","LSO",2004,2072881339.40182
"LT","LTU",2002,14127448670.9871
"LT","LTU",2004,22208958519.6225
"LT","LTU",2003,18336830795.2623
"LT","LTU",2001,12087153301.6832
"LT","LTU",2000,11332148122.5723
"LT","LTU",1965,
"LT","LTU",1964,
"LT","LTU",1997,9928617436.34009
"LT","LTU",1996,8298040483.38369
"LT","LTU",1999,10711516875.2697
"LT","LTU",1998,10988924557.6176
"LT","LTU",2006,29639462291.3791
"LT","LTU",2005,25776271178.0072
"LT","LTU",1966,
"LT","LTU",1990,
"LT","LTU",1989,
"LT","LTU",1988,
"LT","LTU",1987,
"LT","LTU",1986,
"LT","LTU",1985,
"LT","LTU",1984,
"LT","LTU",1983,
"LT","LTU",1995,7857409325.89964
"LT","LTU",1994,
"LT","LTU",1993,
"LT","LTU",1992,
"LT","LTU",1991,
"LT","LTU",2017,45613611373.8344
"LT","LTU",2016,41086114080.7789
"LT","LTU",2015,39818433273.9808
"LT","LTU",2014,47886444378.2563
"LT","LTU",2013,45209516820.1838
"LT","LTU",2012,41555404851.4447
"LT","LTU",2011,41880965418.4704
"LT","LTU",2010,36429070252.7209
"LT","LTU",2009,38139587016.9586
"LT","LTU",2008,46219092053.2709
"LT","LTU",2007,38242007799.6716
"LT","LTU",1968,
"LT","LTU",1967,
"LT","LTU",1981,
"LT","LTU",1980,
"LT","LTU",1979,
"LT","LTU",1978,
"LT","LTU",1963,
"LT","LTU",1962,
"LT","LTU",1961,
"LT","LTU",1960,
"LT","LTU",1973,
"LT","LTU",1972,
"LT","LTU",1971,
"LT","LTU",1970,
"LT","LTU",1982,
"LT","LTU",1977,
"LT","LTU",1976,
"LT","LTU",1975,
"LT","LTU",1974,
"LT","LTU",1969,
"LU","LUX",1981,4672300195.56714
"LU","LUX",1980,5355111463.65016
"LU","LUX",1979,4823462575.67419
"LU","LUX",1982,4662836835.59951
"LU","LUX",1973,2004740219.41627
"LU","LUX",1972,1472908441.02282
"LU","LUX",1971,1160036236.07099
"LU","LUX",1974,2481277236.95112
"LU","LUX",1969,866872413.547598
"LU","LUX",1968,747418082.099624
"LU","LUX",1967,682465653.616809
"LU","LUX",1966,677056363.460924
"LU","LUX",1965,646031223.833928
"LU","LUX",1964,632541612.876169
"LU","LUX",1963,555508642.918832
"LU","LUX",1962,520303076.217469
"LU","LUX",1961,493161048.91954
"LU","LUX",1960,492035662.522561
"LU","LUX",2002,20022523338.9799
"LU","LUX",2001,19192903713.6465
"LU","LUX",1970,1108493263.41267
"LU","LUX",1986,6740491421.3473
"LU","LUX",1985,4731543107.54807
"LU","LUX",1984,4553333775.48171
"LU","LUX",1983,4698278343.19527
"LU","LUX",2009,34889602528.4801
"LU","LUX",1978,4125175867.81094
"LU","LUX",1977,3312355317.9516
"LU","LUX",1976,2935801253.9185
"LU","LUX",1975,2609027201.93046
"LU","LUX",2017,43727291083.5036
"LU","LUX",2016,39875552271.6585
"LU","LUX",2015,38311270080.5641
"LU","LUX",2014,42922224640.7204
"LU","LUX",2013,41234842180.1459
"LU","LUX",2012,39410255903.8378
"LU","LUX",2011,41773087565.8925
"LU","LUX",2010,38486384053.5831
"LU","LUX",1996,20494710228.013
"LU","LUX",2008,46256964552.5121
"LU","LUX",2007,44171218998.0838
"LU","LUX",2006,34620082549.241
"LU","LUX",2005,34584796667.0812
"LU","LUX",2004,31848671715.9176
"LU","LUX",2003,24168389616.2528
"LU","LUX",1989,9937508599.5086
"LU","LUX",1988,9420253428.4147
"LU","LUX",2000,18893238713.8382
"LU","LUX",1999,20364040059.6633
"LU","LUX",1998,19045171371.4159
"LU","LUX",1997,19063056833.5589
"LU","LUX",1992,15638555959.8494
"LU","LUX",1995,20481179529.283
"LU","LUX",1994,16860483964.3116
"LU","LUX",1993,15745430387.1269
"LU","LUX",1991,14014873833.4318
"LU","LUX",1990,12850300096.5717
"LU","LUX",1987,8484149540.78876
"LV","LVA",1997,6574208807.16187
"LV","LVA",2017,30045549489.3909
"LV","LVA",2016,27506133590.6025
"LV","LVA",2001,8375520483.546
"LV","LVA",2000,7927914252.60718
"LV","LVA",1999,7461603411.00168
"LV","LVA",1998,7221790778.02931
"LV","LVA",1984,
"LV","LVA",1996,6008223583.46095
"LV","LVA",1995,5830531945.23674
"LV","LVA",1994,
"LV","LVA",1993,
"LV","LVA",1992,
"LV","LVA",1991,
"LV","LVA",1990,
"LV","LVA",1989,
"LV","LVA",1988,
"LV","LVA",1987,
"LV","LVA",1986,
"LV","LVA",1985,
"LV","LVA",2011,28215844533.2326
"LV","LVA",1983,
"LV","LVA",1982,
"LV","LVA",1981,
"LV","LVA",1980,
"LV","LVA",1979,
"LV","LVA",1978,
"LV","LVA",1977,
"LV","LVA",1976,
"LV","LVA",2015,26856902698.4663
"LV","LVA",2014,31307426976.8667
"LV","LVA",2013,30250925102.0725
"LV","LVA",2012,27929125924.3816
"LV","LVA",1973,
"LV","LVA",2010,24056056466.7473
"LV","LVA",2009,28020753405.6158
"LV","LVA",2008,35141153340.1549
"LV","LVA",2007,29979013814.7996
"LV","LVA",2006,20907766491.0961
"LV","LVA",2005,16746682016.1792
"LV","LVA",2004,14075457265.5132
"LV","LVA",2003,11691164678.3913
"LV","LVA",2002,9562760345.61164
"LV","LVA",1961,
"LV","LVA",1960,
"LV","LVA",1974,
"LV","LVA",1969,
"LV","LVA",1972,
"LV","LVA",1971,
"LV","LVA",1970,
"LV","LVA",1965,
"LV","LVA",1968,
"LV","LVA",1967,
"LV","LVA",1966,
"LV","LVA",1962,
"LV","LVA",1964,
"LV","LVA",1963,
"LV","LVA",1975,
"MO","MAC",1983,1147492819.0563
"MO","MAC",2016,41505897362.1343
"MO","MAC",2015,41698083907.3262
"MO","MAC",1982,1149844196.72974
"MO","MAC",2017,
"MO","MAC",2012,36626153018.1855
"MO","MAC",2011,31756054974.932
"MO","MAC",2010,25080365399.5151
"MO","MAC",2009,19490199516.5512
"MO","MAC",2008,18745813643.2214
"MO","MAC",2007,18297253574.5841
"MO","MAC",2006,13317344464.7187
"MO","MAC",2005,11343523361.3361
"MO","MAC",2004,10038567973.8725
"MO","MAC",2003,8053869745.17529
"MO","MAC",2002,7311150944.80544
"MO","MAC",2014,47421930362.7099
"MO","MAC",2013,43430187876.2845
"MO","MAC",1986,1556366270.65342
"MO","MAC",1985,1368971683.25249
"MO","MAC",1984,1325550501.53073
"MO","MAC",1972,
"MO","MAC",1971,
"MO","MAC",1970,
"MO","MAC",1969,
"MO","MAC",1981,
"MO","MAC",1980,
"MO","MAC",1979,
"MO","MAC",1978,
"MO","MAC",1977,
"MO","MAC",1976,
"MO","MAC",1975,
"MO","MAC",1974,
"MO","MAC",1973,
"MO","MAC",1998,6504950368.47646
"MO","MAC",1997,7008425839.78032
