"from_di_id","to_di_id","year","rank","total_oda","bundle","bundle_value"
"EU","bilateral-unspecified",2016,2,1323827048,"mixed-project-aid",112111115
"EU","bilateral-unspecified",2016,2,1323827048,"non-transfer",735673921
"EU","bilateral-unspecified",2016,2,1323827048,"gpgs-nngos",45417246
"EU","bilateral-unspecified",2016,2,1323827048,"commodities-food",5348897
"EU","south-of-sahara",2016,9,399886726,"technical-ooperation",89362335
"EU","south-of-sahara",2016,9,399886726,"cash-grant",203399197
"EU","south-of-sahara",2016,9,399886726,"commodities-food",6073500
"EU","south-of-sahara",2016,9,399886726,"mixed-project-aid",98411012
"EU","south-of-sahara",2016,9,399886726,"gpgs-nngos",2640682
"FI","AF",2016,2,33520029,"non-transfer",1572252
"FI","AF",2016,2,33520029,"cash-grant",21189904
"FI","AF",2016,2,33520029,"gpgs-nngos",663028
"FI","AF",2016,2,33520029,"mixed-project-aid",2861540
"FI","AF",2016,2,33520029,"technical-ooperation",7233305
"FI","ET",2016,6,22038460,"technical-ooperation",8352313
"FI","ET",2016,6,22038460,"cash-grant",7501587
"FI","ET",2016,6,22038460,"cash-loan-equity",1658740
"FI","ET",2016,6,22038460,"commodities-food",2214755
"FI","ET",2016,6,22038460,"gpgs-nngos",216462
"FI","ET",2016,6,22038460,"non-transfer",1659121
"FI","ET",2016,6,22038460,"mixed-project-aid",435482
"FI","KE",2016,8,17330030,"cash-loan-equity",2325780
"FI","KE",2016,8,17330030,"technical-ooperation",9155993
"FI","KE",2016,8,17330030,"mixed-project-aid",2505927
"FI","KE",2016,8,17330030,"cash-grant",1865087
"FI","KE",2016,8,17330030,"non-transfer",1477243
"FI","MM",2016,10,14332671,"technical-ooperation",2837956
"FI","MM",2016,10,14332671,"non-transfer",620326
"FI","MM",2016,10,14332671,"cash-grant",9987991
"FI","MM",2016,10,14332671,"mixed-project-aid",886398
"FI","MZ",2016,9,16694753,"cash-grant",10610163
"FI","MZ",2016,9,16694753,"mixed-project-aid",2724614
"FI","MZ",2016,9,16694753,"technical-ooperation",1747499
"FI","MZ",2016,9,16694753,"non-transfer",1612477
"FI","NP",2016,3,25927472,"non-transfer",895202
"FI","NP",2016,3,25927472,"technical-ooperation",11085709
"FI","NP",2016,3,25927472,"mixed-project-aid",1655394
"FI","NP",2016,3,25927472,"cash-grant",11934275
"FI","NP",2016,3,25927472,"cash-loan-equity",356892
"FI","TZ",2016,5,22083378,"cash-loan-equity",595550
"FI","TZ",2016,5,22083378,"non-transfer",2242303
"FI","TZ",2016,5,22083378,"commodities-food",3775
"FI","TZ",2016,5,22083378,"technical-ooperation",15642027
"FI","TZ",2016,5,22083378,"cash-grant",2441568
"FI","TZ",2016,5,22083378,"mixed-project-aid",1158155
"FI","africa",2016,4,23259163,"cash-grant",3326420
"FI","africa",2016,4,23259163,"mixed-project-aid",1253788
"FI","africa",2016,4,23259163,"cash-loan-equity",12659833
"FI","africa",2016,4,23259163,"technical-ooperation",1023103
"FI","africa",2016,4,23259163,"commodities-food",4976220
"FI","africa",2016,4,23259163,"non-transfer",19799
"FI","bilateral-unspecified",2016,1,250246377,"cash-grant",48669008
"FI","bilateral-unspecified",2016,1,250246377,"mixed-project-aid",15031687
"FI","bilateral-unspecified",2016,1,250246377,"technical-ooperation",26273967
"FI","bilateral-unspecified",2016,1,250246377,"non-transfer",159858566
"FI","bilateral-unspecified",2016,1,250246377,"gpgs-nngos",413149
"FI","south-of-sahara",2016,7,22035013,"technical-ooperation",5407597
"FI","south-of-sahara",2016,7,22035013,"commodities-food",1326990
"FI","south-of-sahara",2016,7,22035013,"cash-grant",8946308
"FI","south-of-sahara",2016,7,22035013,"non-transfer",1507573
"FI","south-of-sahara",2016,7,22035013,"mixed-project-aid",4846545
"FR","CI",2016,4,295473423,"cash-grant",249010889
"FR","CI",2016,4,295473423,"mixed-project-aid",2040252
"FR","CI",2016,4,295473423,"non-transfer",21618025
"FR","CI",2016,4,295473423,"cash-loan-equity",16396107
"FR","CI",2016,4,295473423,"technical-ooperation",6408150
"FR","CM",2016,5,266578634,"technical-ooperation",10298137
"FR","CM",2016,5,266578634,"cash-loan-equity",181077033
"FR","CM",2016,5,266578634,"cash-grant",48558413
"FR","CM",2016,5,266578634,"mixed-project-aid",3032577
"FR","CM",2016,5,266578634,"non-transfer",23612474
"FR","CO",2016,8,224047783,"cash-loan-equity",201261000
"FR","CO",2016,8,224047783,"non-transfer",14732833
"FR","CO",2016,8,224047783,"cash-grant",331748
"FR","CO",2016,8,224047783,"technical-ooperation",7397088
"FR","CO",2016,8,224047783,"mixed-project-aid",325114
"FR","EG",2016,6,253353296,"technical-ooperation",5507561
"FR","EG",2016,6,253353296,"mixed-project-aid",466659
"FR","EG",2016,6,253353296,"non-transfer",17497414
"FR","EG",2016,6,253353296,"cash-grant",533009
"FR","EG",2016,6,253353296,"cash-loan-equity",229348653
"FR","JO",2016,3,298985922,"mixed-project-aid",2841976
"FR","JO",2016,3,298985922,"cash-loan-equity",293182630
"FR","JO",2016,3,298985922,"cash-grant",276457
"FR","JO",2016,3,298985922,"technical-ooperation",504844
"FR","JO",2016,3,298985922,"non-transfer",2180015
"FR","MA",2016,2,474133792,"cash-grant",667920
"FR","MA",2016,2,474133792,"technical-ooperation",34207546
"FR","MA",2016,2,474133792,"non-transfer",121769960
"FR","MA",2016,2,474133792,"cash-loan-equity",310729782
"FR","MA",2016,2,474133792,"mixed-project-aid",6758584
"FR","MX",2016,10,184251273,"non-transfer",13473656
"FR","MX",2016,10,184251273,"technical-ooperation",8086479
"FR","MX",2016,10,184251273,"cash-loan-equity",161620100
"FR","MX",2016,10,184251273,"mixed-project-aid",1071038
"FR","TR",2016,7,225273997,"mixed-project-aid",1147849
"FR","TR",2016,7,225273997,"technical-ooperation",6693798
"FR","TR",2016,7,225273997,"cash-grant",168086
"FR","TR",2016,7,225273997,"cash-loan-equity",103947810
"FR","TR",2016,7,225273997,"commodities-food",98260200
"FR","TR",2016,7,225273997,"non-transfer",15056254
"FR","bilateral-unspecified",2016,1,1419910718,"cash-grant",66295541
"FR","bilateral-unspecified",2016,1,1419910718,"cash-loan-equity",3476720
"FR","bilateral-unspecified",2016,1,1419910718,"technical-ooperation",359316899
"FR","bilateral-unspecified",2016,1,1419910718,"non-transfer",923887465
"FR","bilateral-unspecified",2016,1,1419910718,"mixed-project-aid",39564885
"FR","bilateral-unspecified",2016,1,1419910718,"commodities-food",27369208
"FR","south-of-sahara",2016,9,206890586,"cash-grant",25471681
"FR","south-of-sahara",2016,9,206890586,"mixed-project-aid",48697288
"FR","south-of-sahara",2016,9,206890586,"cash-loan-equity",129639680
"FR","south-of-sahara",2016,9,206890586,"technical-ooperation",9952
"FR","south-of-sahara",2016,9,206890586,"commodities-food",3071985
"GB","AF",2016,7,352550278,"cash-grant",286184624
"GB","AF",2016,7,352550278,"non-transfer",280981
"GB","AF",2016,7,352550278,"mixed-project-aid",19824829
"GB","AF",2016,7,352550278,"commodities-food",2756
"GB","AF",2016,7,352550278,"technical-ooperation",46257088
"GB","ET",2016,5,451318869,"non-transfer",227
"GB","ET",2016,5,451318869,"cash-grant",202897479
"GB","ET",2016,5,451318869,"technical-ooperation",98060035
"GB","ET",2016,5,451318869,"mixed-project-aid",66361798
"GB","ET",2016,5,451318869,"gpgs-nngos",1922001
"GB","ET",2016,5,451318869,"commodities-food",82077329
"GB","JO",2016,9,235968889,"technical-ooperation",4368953
"GB","JO",2016,9,235968889,"gpgs-nngos",255121
"GB","JO",2016,9,235968889,"commodities-food",3242450
"GB","JO",2016,9,235968889,"non-transfer",472024
"GB","JO",2016,9,235968889,"mixed-project-aid",150237140
"GB","JO",2016,9,235968889,"cash-grant",77393201
"GB","NG",2016,6,431961441,"non-transfer",1036161
"GB","NG",2016,6,431961441,"commodities-food",7658080
"GB","NG",2016,6,431961441,"mixed-project-aid",58011321
"GB","NG",2016,6,431961441,"technical-ooperation",242971931
"GB","NG",2016,6,431961441,"cash-grant",122283948
"GB","PK",2016,2,624406815,"non-transfer",2966524
"GB","PK",2016,2,624406815,"mixed-project-aid",85200621
"GB","PK",2016,2,624406815,"cash-grant",392307805
"GB","PK",2016,2,624406815,"gpgs-nngos",566215
"GB","PK",2016,2,624406815,"commodities-food",13566638
"GB","PK",2016,2,624406815,"technical-ooperation",129799012
"GB","SL",2016,10,227164519,"cash-grant",114772356
"GB","SL",2016,10,227164519,"technical-ooperation",55312176
"GB","SL",2016,10,227164519,"commodities-food",114735
"GB","SL",2016,10,227164519,"non-transfer",4427
"GB","SL",2016,10,227164519,"mixed-project-aid",56960825
"GB","SY",2016,3,474758403,"non-transfer",80791138
"GB","SY",2016,3,474758403,"mixed-project-aid",174954940
"GB","SY",2016,3,474758403,"cash-grant",137326331
"GB","SY",2016,3,474758403,"technical-ooperation",3398884
"GB","SY",2016,3,474758403,"commodities-food",78287110
"GB","TZ",2016,8,251979484,"technical-ooperation",68780313
"GB","TZ",2016,8,251979484,"cash-grant",90040178
"GB","TZ",2016,8,251979484,"gpgs-nngos",1758180
"GB","TZ",2016,8,251979484,"commodities-food",6747640
"GB","TZ",2016,8,251979484,"mixed-project-aid",84339901
"GB","TZ",2016,8,251979484,"non-transfer",313272
"GB","africa",2016,4,455923956,"cash-grant",188663224
"GB","africa",2016,4,455923956,"non-transfer",84188910
"GB","africa",2016,4,455923956,"gpgs-nngos",22364182
"GB","africa",2016,4,455923956,"technical-ooperation",85296715
"GB","africa",2016,4,455923956,"commodities-food",1659611
"GB","africa",2016,4,455923956,"mixed-project-aid",73751314
"GB","bilateral-unspecified",2016,1,4003325607,"non-transfer",989828392
"GB","bilateral-unspecified",2016,1,4003325607,"technical-ooperation",803532331
"GB","bilateral-unspecified",2016,1,4003325607,"cash-grant",1796267976
"GB","bilateral-unspecified",2016,1,4003325607,"commodities-food",15786049
"GB","bilateral-unspecified",2016,1,4003325607,"gpgs-nngos",135595691
"GB","bilateral-unspecified",2016,1,4003325607,"mixed-project-aid",262315168
"GR","AL",2016,3,623859,"technical-ooperation",303019
"GR","AL",2016,3,623859,"non-transfer",320840
"GR","CD",2016,10,107034,"technical-ooperation",48878
"GR","CD",2016,10,107034,"non-transfer",58156
"GR","DZ",2016,8,137045,"non-transfer",137045
"GR","EG",2016,4,240672,"non-transfer",66471
"GR","EG",2016,4,240672,"technical-ooperation",174201
"GR","PS",2016,6,163331,"non-transfer",163331
"GR","RS",2016,9,125644,"non-transfer",108172
"GR","RS",2016,9,125644,"technical-ooperation",17472
"GR","TN",2016,5,215636,"non-transfer",215636
"GR","TR",2016,2,8226737,"non-transfer",11135
"GR","TR",2016,2,8226737,"technical-ooperation",250912
"GR","TR",2016,2,8226737,"cash-grant",7964690
"GR","UA",2016,7,154672,"technical-ooperation",90490
"GR","UA",2016,7,154672,"non-transfer",64182
"GR","bilateral-unspecified",2016,1,148253451,"cash-grant",347230
"GR","bilateral-unspecified",2016,1,148253451,"non-transfer",147906221
"HU","CN",2016,4,2435711,"non-transfer",2422480
"HU","CN",2016,4,2435711,"cash-grant",500
"HU","CN",2016,4,2435711,"technical-ooperation",11064
"HU","CN",2016,4,2435711,"mixed-project-aid",1667
"HU","JO",2016,5,2390709,"non-transfer",2389794
"HU","JO",2016,5,2390709,"technical-ooperation",915
"HU","LA",2016,3,3098165,"mixed-project-aid",2891915
"HU","LA",2016,3,3098165,"non-transfer",206250
"HU","LK",2016,7,2063235,"mixed-project-aid",2056740
"HU","LK",2016,7,2063235,"cash-grant",1000
"HU","LK",2016,7,2063235,"non-transfer",5495
"HU","NG",2016,10,1188106,"non-transfer",1188106
"HU","RS",2016,6,2073050,"technical-ooperation",41563
"HU","RS",2016,6,2073050,"mixed-project-aid",103984
"HU","RS",2016,6,2073050,"non-transfer",1927503
"HU","TR",2016,1,11808107,"cash-grant",10682600
"HU","TR",2016,1,11808107,"non-transfer",1123980
"HU","TR",2016,1,11808107,"mixed-project-aid",1527
"HU","UA",2016,8,1930972,"non-transfer",1901567
"HU","UA",2016,8,1930972,"mixed-project-aid",7104
"HU","UA",2016,8,1930972,"technical-ooperation",22301
"HU","VN",2016,9,1757680,"non-transfer",1195944
"HU","VN",2016,9,1757680,"technical-ooperation",4618
"HU","VN",2016,9,1757680,"mixed-project-aid",557118
"HU","bilateral-unspecified",2016,2,11159776,"non-transfer",10800648
"HU","bilateral-unspecified",2016,2,11159776,"cash-grant",359128
"IE","ET",2016,2,39226043,"technical-ooperation",884156
"IE","ET",2016,2,39226043,"non-transfer",1520372
"IE","ET",2016,2,39226043,"cash-grant",34907760
"IE","ET",2016,2,39226043,"mixed-project-aid",1154773
"IE","ET",2016,2,39226043,"commodities-food",758982
"IE","MW",2016,6,21589091,"technical-ooperation",617526
"IE","MW",2016,6,21589091,"commodities-food",2987650
"IE","MW",2016,6,21589091,"cash-grant",16985055
"IE","MW",2016,6,21589091,"non-transfer",998860
"IE","MZ",2016,3,30100022,"technical-ooperation",1341500
"IE","MZ",2016,3,30100022,"cash-grant",24689409
"IE","MZ",2016,3,30100022,"non-transfer",1886211
"IE","MZ",2016,3,30100022,"commodities-food",2182902
"IE","SL",2016,8,11909448,"cash-grant",10441077
"IE","SL",2016,8,11909448,"non-transfer",815175
"IE","SL",2016,8,11909448,"commodities-food",442331
"IE","SL",2016,8,11909448,"technical-ooperation",210865
"IE","SY",2016,10,10528569,"non-transfer",100525
"IE","SY",2016,10,10528569,"mixed-project-aid",1899328
"IE","SY",2016,10,10528569,"cash-grant",8528716
"IE","TZ",2016,4,28075549,"non-transfer",1513753
"IE","TZ",2016,4,28075549,"technical-ooperation",805144
"IE","TZ",2016,4,28075549,"cash-grant",25203738
"IE","TZ",2016,4,28075549,"commodities-food",552914
"IE","UG",2016,5,26390230,"commodities-food",3664718
"IE","UG",2016,5,26390230,"non-transfer",1677590
"IE","UG",2016,5,26390230,"cash-grant",20209714
"IE","UG",2016,5,26390230,"technical-ooperation",838208
"IE","VN",2016,9,11425442,"technical-ooperation",111101
"IE","VN",2016,9,11425442,"cash-grant",10160304
"IE","VN",2016,9,11425442,"non-transfer",1136350
"IE","VN",2016,9,11425442,"mixed-project-aid",17687
"IE","ZM",2016,7,12470596,"technical-ooperation",687321
"IE","ZM",2016,7,12470596,"non-transfer",1011682
"IE","ZM",2016,7,12470596,"cash-grant",10771593
"IE","bilateral-unspecified",2016,1,105963562,"mixed-project-aid",3802945
"IE","bilateral-unspecified",2016,1,105963562,"cash-grant",70897242
"IE","bilateral-unspecified",2016,1,105963562,"non-transfer",27223269
"IE","bilateral-unspecified",2016,1,105963562,"commodities-food",110583
"IE","bilateral-unspecified",2016,1,105963562,"technical-ooperation",2602530
"IE","bilateral-unspecified",2016,1,105963562,"gpgs-nngos",1326993
"IS","AF",2016,7,579461,"cash-grant",350580
"IS","AF",2016,7,579461,"technical-ooperation",228881
"IS","BY",2016,10,388390,"mixed-project-aid",313066
"IS","BY",2016,10,388390,"cash-grant",75324
"IS","LB",2016,9,410508,"cash-grant",410508
"IS","MW",2016,4,4543346,"cash-grant",4288816
"IS","MW",2016,4,4543346,"mixed-project-aid",180034
"IS","MW",2016,4,4543346,"commodities-food",74496
"IS","MZ",2016,5,2961300,"cash-grant",2961300
"IS","PS",2016,8,479603,"cash-grant",309305
"IS","PS",2016,8,479603,"technical-ooperation",7915
"IS","PS",2016,8,479603,"mixed-project-aid",162383
"IS","SY",2016,3,4635745,"mixed-project-aid",207344
"IS","SY",2016,3,4635745,"cash-grant",4403569
"IS","SY",2016,3,4635745,"non-transfer",24832
"IS","UG",2016,2,4923501,"mixed-project-aid",3540615
"IS","UG",2016,2,4923501,"technical-ooperation",155522
"IS","UG",2016,2,4923501,"cash-grant",1227364
"IS","bilateral-unspecified",2016,1,25972978,"mixed-project-aid",177964
"IS","bilateral-unspecified",2016,1,25972978,"cash-grant",6245415
"IS","bilateral-unspecified",2016,1,25972978,"technical-ooperation",584243
"IS","bilateral-unspecified",2016,1,25972978,"non-transfer",18965356
"IS","south-of-sahara",2016,6,1515428,"technical-ooperation",18357
"IS","south-of-sahara",2016,6,1515428,"mixed-project-aid",1286800
"IS","south-of-sahara",2016,6,1515428,"cash-grant",210271
"IT","AF",2016,5,30499841,"non-transfer",506775
"IT","AF",2016,5,30499841,"cash-loan-equity",1437580
"IT","AF",2016,5,30499841,"technical-ooperation",1792012
"IT","AF",2016,5,30499841,"cash-grant",25378857
"IT","AF",2016,5,30499841,"mixed-project-aid",1384617
"IT","ET",2016,4,35281473,"cash-loan-equity",12164110
"IT","ET",2016,4,35281473,"mixed-project-aid",6936943
"IT","ET",2016,4,35281473,"cash-grant",13482876
"IT","ET",2016,4,35281473,"non-transfer",451633
"IT","ET",2016,4,35281473,"technical-ooperation",2245911
"IT","GN",2016,10,21407422,"technical-ooperation",30177
"IT","GN",2016,10,21407422,"non-transfer",21218689
"IT","GN",2016,10,21407422,"cash-grant",158556
"IT","GW",2016,2,101885380,"cash-grant",446626
"IT","GW",2016,2,101885380,"technical-ooperation",99169
"IT","GW",2016,2,101885380,"mixed-project-aid",405421
"IT","GW",2016,2,101885380,"non-transfer",100934164
"IT","IQ",2016,9,21510049,"mixed-project-aid",1261370
"IT","IQ",2016,9,21510049,"cash-grant",10762025
"IT","IQ",2016,9,21510049,"non-transfer",65538
"IT","IQ",2016,9,21510049,"technical-ooperation",1700776
"IT","IQ",2016,9,21510049,"cash-loan-equity",7720340
"IT","TN",2016,7,25994089,"mixed-project-aid",97688
"IT","TN",2016,7,25994089,"non-transfer",619892
"IT","TN",2016,7,25994089,"cash-grant",1102019
"IT","TN",2016,7,25994089,"technical-ooperation",2370165
"IT","TN",2016,7,25994089,"cash-loan-equity",21804325
"IT","TR",2016,3,71682914,"non-transfer",142277
"IT","TR",2016,3,71682914,"cash-grant",71484270
"IT","TR",2016,3,71682914,"technical-ooperation",56367
"IT","bilateral-unspecified",2016,1,1786742817,"technical-ooperation",2636267
"IT","bilateral-unspecified",2016,1,1786742817,"non-transfer",1682666650
"IT","bilateral-unspecified",2016,1,1786742817,"mixed-project-aid",2371454
"IT","bilateral-unspecified",2016,1,1786742817,"commodities-food",5551262
"IT","bilateral-unspecified",2016,1,1786742817,"cash-grant",93517184
"IT","middle-east",2016,8,23301993,"technical-ooperation",64738
"IT","middle-east",2016,8,23301993,"cash-grant",10545125
"IT","middle-east",2016,8,23301993,"non-transfer",274914
"IT","middle-east",2016,8,23301993,"mixed-project-aid",12417216
"IT","south-of-sahara",2016,6,28420888,"non-transfer",40989
"IT","south-of-sahara",2016,6,28420888,"mixed-project-aid",1450739
"IT","south-of-sahara",2016,6,28420888,"cash-grant",11497589
"IT","south-of-sahara",2016,6,28420888,"commodities-food",14397870
"IT","south-of-sahara",2016,6,28420888,"technical-ooperation",1033701
"JP","BD",2016,5,568278913,"technical-ooperation",42235290
"JP","BD",2016,5,568278913,"cash-grant",6027721
"JP","BD",2016,5,568278913,"cash-loan-equity",501132800
"JP","BD",2016,5,568278913,"mixed-project-aid",16343043
"JP","BD",2016,5,568278913,"non-transfer",2540059
"JP","ID",2016,8,399921474,"cash-grant",2400682
"JP","ID",2016,8,399921474,"mixed-project-aid",5265840
"JP","ID",2016,8,399921474,"cash-loan-equity",332463386
"JP","ID",2016,8,399921474,"non-transfer",656031
"JP","ID",2016,8,399921474,"technical-ooperation",59135535
"JP","IN",2016,2,1800468879,"technical-ooperation",48103009
"JP","IN",2016,2,1800468879,"mixed-project-aid",6580070
"JP","IN",2016,2,1800468879,"cash-grant",1306221
"JP","IN",2016,2,1800468879,"non-transfer",514602
"JP","IN",2016,2,1800468879,"cash-loan-equity",1743964977
"JP","IQ",2016,4,628925988,"mixed-project-aid",11029130
"JP","IQ",2016,4,628925988,"non-transfer",131762
"JP","IQ",2016,4,628925988,"cash-grant",33833042
"JP","IQ",2016,4,628925988,"commodities-food",6003500
"JP","IQ",2016,4,628925988,"technical-ooperation",15083955
"JP","IQ",2016,4,628925988,"cash-loan-equity",562844599
"JP","MM",2016,6,506824281,"non-transfer",5611797
"JP","MM",2016,6,506824281,"mixed-project-aid",165826426
"JP","MM",2016,6,506824281,"technical-ooperation",96149176
"JP","MM",2016,6,506824281,"cash-grant",39953803
"JP","MM",2016,6,506824281,"cash-loan-equity",199283079
"JP","PH",2016,10,301509492,"technical-ooperation",61426012
"JP","PH",2016,10,301509492,"non-transfer",3302028
"JP","PH",2016,10,301509492,"cash-loan-equity",219165085
"JP","PH",2016,10,301509492,"mixed-project-aid",15121480
"JP","PH",2016,10,301509492,"cash-grant",2494887
"JP","TH",2016,7,414051018,"cash-loan-equity",378180973
"JP","TH",2016,7,414051018,"technical-ooperation",24570796
"JP","TH",2016,7,414051018,"commodities-food",9190940
"JP","TH",2016,7,414051018,"non-transfer",197329
"JP","TH",2016,7,414051018,"cash-grant",1613340
"JP","TH",2016,7,414051018,"mixed-project-aid",297640
"JP","UA",2016,9,350796845,"commodities-food",1010360
"JP","UA",2016,9,350796845,"non-transfer",49052
"JP","UA",2016,9,350796845,"technical-ooperation",4143852
"JP","UA",2016,9,350796845,"cash-loan-equity",339780000
"JP","UA",2016,9,350796845,"cash-grant",5813581
"JP","VN",2016,3,1583472444,"technical-ooperation",94735198
"JP","VN",2016,3,1583472444,"cash-grant",3573661
"JP","VN",2016,3,1583472444,"cash-loan-equity",1478725331
"JP","VN",2016,3,1583472444,"mixed-project-aid",2757280
"JP","VN",2016,3,1583472444,"non-transfer",3680974
"JP","bilateral-unspecified",2016,1,1966442225,"non-transfer",705452800
"JP","bilateral-unspecified",2016,1,1966442225,"technical-ooperation",645722354
"JP","bilateral-unspecified",2016,1,1966442225,"mixed-project-aid",121965135
"JP","bilateral-unspecified",2016,1,1966442225,"cash-loan-equity",2757280
"JP","bilateral-unspecified",2016,1,1966442225,"cash-grant",490544656
"KR","AF",2016,7,51358707,"non-transfer",369668
"KR","AF",2016,7,51358707,"technical-ooperation",989042
"KR","AF",2016,7,51358707,"cash-grant",42999997
"KR","AF",2016,7,51358707,"commodities-food",7e+06
"KR","ET",2016,5,61592763,"cash-loan-equity",36115890
"KR","ET",2016,5,61592763,"mixed-project-aid",9435972
"KR","ET",2016,5,61592763,"cash-grant",1075209
"KR","ET",2016,5,61592763,"technical-ooperation",13723668
"KR","ET",2016,5,61592763,"non-transfer",985128
"KR","ET",2016,5,61592763,"gpgs-nngos",256896
"KR","ID",2016,8,50473578,"technical-ooperation",15253658
"KR","ID",2016,8,50473578,"mixed-project-aid",4695715
"KR","ID",2016,8,50473578,"gpgs-nngos",163676
"KR","ID",2016,8,50473578,"cash-loan-equity",28886330
"KR","ID",2016,8,50473578,"non-transfer",663319
"KR","ID",2016,8,50473578,"cash-grant",810880
"KR","KH",2016,6,57324321,"cash-grant",3480669
"KR","KH",2016,6,57324321,"non-transfer",1339336
"KR","KH",2016,6,57324321,"mixed-project-aid",6038589
"KR","KH",2016,6,57324321,"gpgs-nngos",1105994
"KR","KH",2016,6,57324321,"cash-loan-equity",20391316
"KR","KH",2016,6,57324321,"technical-ooperation",24968417
"KR","MM",2016,9,47311427,"non-transfer",1562310
"KR","MM",2016,9,47311427,"cash-grant",556211
"KR","MM",2016,9,47311427,"mixed-project-aid",5718748
"KR","MM",2016,9,47311427,"technical-ooperation",25584669
"KR","MM",2016,9,47311427,"cash-loan-equity",13631000
"KR","MM",2016,9,47311427,"gpgs-nngos",258489
"KR","MZ",2016,10,46009224,"technical-ooperation",6504689
"KR","MZ",2016,10,46009224,"cash-grant",709374
"KR","MZ",2016,10,46009224,"cash-loan-equity",36847105
"KR","MZ",2016,10,46009224,"mixed-project-aid",1723220
"KR","MZ",2016,10,46009224,"non-transfer",224836
"KR","PH",2016,4,63343319,"non-transfer",1026565
"KR","PH",2016,4,63343319,"technical-ooperation",10053195
"KR","PH",2016,4,63343319,"gpgs-nngos",173031
"KR","PH",2016,4,63343319,"mixed-project-aid",14356839
"KR","PH",2016,4,63343319,"cash-loan-equity",36850415
"KR","PH",2016,4,63343319,"cash-grant",883274
"KR","TZ",2016,3,64282785,"technical-ooperation",5135826
"KR","TZ",2016,3,64282785,"cash-grant",2052090
"KR","TZ",2016,3,64282785,"mixed-project-aid",6627442
"KR","TZ",2016,3,64282785,"non-transfer",1293622
"KR","TZ",2016,3,64282785,"cash-loan-equity",49173805
"KR","VN",2016,2,185399963,"cash-grant",2326945
"KR","VN",2016,2,185399963,"non-transfer",2153969
"KR","VN",2016,2,185399963,"mixed-project-aid",14353572
"KR","VN",2016,2,185399963,"technical-ooperation",32368242
"KR","VN",2016,2,185399963,"gpgs-nngos",733834
"KR","VN",2016,2,185399963,"cash-loan-equity",133463401
"KR","bilateral-unspecified",2016,1,236205905,"non-transfer",157082008
"KR","bilateral-unspecified",2016,1,236205905,"technical-ooperation",42944519
"KR","bilateral-unspecified",2016,1,236205905,"mixed-project-aid",6399777
"KR","bilateral-unspecified",2016,1,236205905,"cash-grant",29779601
"LU","BF",2016,4,19569108,"mixed-project-aid",2247852
"LU","BF",2016,4,19569108,"non-transfer",2248474
"LU","BF",2016,4,19569108,"technical-ooperation",5661212
"LU","BF",2016,4,19569108,"cash-grant",9411570
"LU","CV",2016,7,10862117,"mixed-project-aid",563489
"LU","CV",2016,7,10862117,"technical-ooperation",4100920
"LU","CV",2016,7,10862117,"commodities-food",140397
"LU","CV",2016,7,10862117,"cash-grant",5154945
"LU","CV",2016,7,10862117,"non-transfer",902366
"LU","LA",2016,6,12414967,"mixed-project-aid",974852
"LU","LA",2016,6,12414967,"cash-grant",276457
"LU","LA",2016,6,12414967,"non-transfer",1350750
"LU","LA",2016,6,12414967,"commodities-food",780786
"LU","LA",2016,6,12414967,"technical-ooperation",8479319
"LU","LA",2016,6,12414967,"gpgs-nngos",552803
"LU","ML",2016,5,17926620,"technical-ooperation",8874672
"LU","ML",2016,5,17926620,"non-transfer",1080430
"LU","ML",2016,5,17926620,"mixed-project-aid",4466041
"LU","ML",2016,5,17926620,"cash-grant",3361719
"LU","ML",2016,5,17926620,"commodities-food",143758
"LU","NE",2016,2,24043201,"technical-ooperation",16950146
"LU","NE",2016,2,24043201,"non-transfer",2435280
"LU","NE",2016,2,24043201,"commodities-food",442331
"LU","NE",2016,2,24043201,"cash-grant",2764570
"LU","NE",2016,2,24043201,"mixed-project-aid",1450874
"LU","NI",2016,8,9396248,"mixed-project-aid",197513
"LU","NI",2016,8,9396248,"non-transfer",960934
"LU","NI",2016,8,9396248,"cash-grant",3489450
"LU","NI",2016,8,9396248,"technical-ooperation",4748351
"LU","PS",2016,10,7034822,"mixed-project-aid",797696
"LU","PS",2016,10,7034822,"non-transfer",3018
"LU","PS",2016,10,7034822,"cash-grant",5805592
"LU","PS",2016,10,7034822,"technical-ooperation",428516
"LU","SN",2016,3,20023863,"commodities-food",962070
"LU","SN",2016,3,20023863,"technical-ooperation",8064421
"LU","SN",2016,3,20023863,"cash-grant",8016897
"LU","SN",2016,3,20023863,"mixed-project-aid",856716
"LU","SN",2016,3,20023863,"non-transfer",2123759
"LU","VN",2016,9,7113327,"cash-grant",333089
"LU","VN",2016,9,7113327,"non-transfer",913357
"LU","VN",2016,9,7113327,"technical-ooperation",5740630
"LU","VN",2016,9,7113327,"mixed-project-aid",126251
"LU","bilateral-unspecified",2016,1,57049924,"non-transfer",7717401
"LU","bilateral-unspecified",2016,1,57049924,"gpgs-nngos",143758
"LU","bilateral-unspecified",2016,1,57049924,"technical-ooperation",7069249
"LU","bilateral-unspecified",2016,1,57049924,"cash-grant",34227647
"LU","bilateral-unspecified",2016,1,57049924,"mixed-project-aid",7891869
"NL","AF",2016,5,63619962,"gpgs-nngos",1559870
"NL","AF",2016,5,63619962,"cash-grant",50320063
"NL","AF",2016,5,63619962,"mixed-project-aid",9646472
